experiment,judge,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,context_sufficiency,framework
01_ollama_default_config_results,gpt-4o-mini,0.8653980000000001,0.7324299999999999,0.5203876288659794,0.99,0.9418489999999999,0.49,ragas
