experiment,judge,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,context_sufficiency,framework
01_ollama_default_config_results,gpt-4o-mini,0.2545454545454545,0.3355181818181818,0.29391818181818186,0.04848181818181818,0.2727272727272727,0.18181818181818182,ragas
